Time_s,Inference_Only
162.502,1.2522440638403118
162.506,1.2268416328406202
162.509,1.8459639044768643
162.514,2.309336191049234
162.518,3.0367709599163883
162.522,2.2315110483215497
162.525,2.404124402553449
162.53,2.3048801234653586
162.535,0.3817765366684158
162.54,2.7391329549813745
162.542,2.6666812556394146
162.547,2.473637883910038
162.551,2.3794652045439704
162.554,2.133808264915005
162.557,1.8206844821877084
162.562,1.2383794488610347
162.565,0.920834269959605
162.57,1.6405471683350985
162.573,2.4745868576659555
162.578,2.9281371157367078
162.581,2.333488562678382
162.586,2.1901959836241356
162.589,3.4234979303732835
162.593,-0.32037483490290874
162.599,3.2579770186916415
162.602,2.552374309218429
162.608,3.062471251420413
162.611,2.9156263503539215
162.614,2.446696198317842
162.619,2.0070584457202965
162.622,1.1513895032043786
162.627,1.1258774642515528
162.631,1.779802014803522
162.634,2.891523829849599
162.639,2.4705498002256903
162.642,1.9641389559646245
162.647,2.121132633806483
162.65,1.565379059846011
162.654,1.0235494346780465
162.659,1.6266531455582918
162.663,3.857536078465922
162.666,2.7920276087938936
162.67,2.9437760829520436
162.674,2.2259350313041573
162.679,2.0350207793520023
162.682,1.2821127171991638
162.687,1.20428110132461
162.69,1.7472049480495606
162.694,2.244738964290625
162.698,3.107300691391327
162.702,2.569207075318894
162.707,2.730538419176981
162.71,3.5147392435741933
162.715,-0.3594501586276504
162.719,3.13817338707028
162.725,2.476843875577778
162.727,3.0726043828806944
162.732,2.809383142925972
162.736,2.4596385756172374
162.742,2.1555491072287887
162.746,1.1954057051694464
162.749,0.9276795830648128
162.754,1.2426794074027354
162.757,2.39172268932534
162.763,3.109151805090284
162.767,2.3627862037456278
162.771,2.5759234527308252
162.774,3.2107692925145557
162.778,-0.2148885643974694
162.783,2.8115806055129555
162.788,2.546594507399228
162.79,2.8346928634903734
162.794,2.896966090190403
162.799,2.684015499976365
162.802,2.055726413406275
162.807,1.1883105226765824
162.81,1.1625765193285584
162.815,0.745058106713782
162.818,2.5154066402879836
162.823,2.871355090002914
162.827,2.515774569140285
162.831,2.372734423398861
162.836,2.378174588280407
162.84,-0.06783433834163333
162.843,3.0737082750470677
162.847,2.1730893167784022
162.851,3.0046752636652463
162.856,2.7414028731495548
162.86,2.6250482018427768
162.864,2.037221865501242
162.868,1.164666876513107
162.872,0.914118600287825
162.878,0.946092814085997
162.883,2.3946186277341583
162.886,2.8079780269911363
162.89,2.53201482347192
162.893,2.280003825454163
162.898,1.6177830673983484
162.902,1.7764259336755215
162.905,0.5251387137699952
162.913,3.4354367986576264
162.915,2.751836429581072
162.917,2.780046172820776
162.921,2.6747087082594136
162.926,1.931611488322817
162.929,0.8827280267908968
162.934,1.063741932266229
162.937,1.692824973370107
162.941,2.3007770017455154
162.946,2.67575466796109
162.951,2.757739667103837
162.955,2.250508903363024
162.958,2.00888765277539
162.961,2.7572904899761426
162.965,0.18835273892111548
162.971,3.6604047062556675
162.973,2.915592240542538
162.981,2.927643265968481
162.986,2.446434431617591
162.989,1.9680454991459788
162.992,1.1626006844485497
162.997,0.8753955076517492
163.001,2.0207559595627487
163.005,2.2132178580974826
163.008,2.7549940438026557
163.012,2.1530579619608945
163.017,1.6740186915901734
163.021,1.6935417489156084
163.024,2.5725877251837437
163.028,0.03778391942563619
163.033,4.657737611711745
163.037,2.957607541150704
163.041,3.054026027823014
163.045,2.7194631658746777
163.048,1.7696253404439446
163.053,0.9627176022041448
163.056,1.0616729819127997
163.061,1.4794373099114866
163.065,2.3347612286703145
163.07,2.4495391775313085
163.072,2.628631704853776
163.077,1.9951395042116835
163.08,0.7280031494466286
163.084,1.1537508033587756
163.089,3.1569566429532143
163.092,1.3425594722799725
163.096,5.118884844936376
163.1,3.2459172684642033
163.105,2.818263474159284
163.108,1.5629506694066384
163.113,1.1110906080147087
163.116,0.5800159294872751
163.124,1.5828190803079254
163.128,2.51209437730444
163.133,2.435762836408252
163.136,2.2440068964643967
163.141,1.6026663271096044
163.145,1.2360497562033812
163.149,1.3336248397633916
163.154,3.189036605355575
163.159,1.7831954062631188
163.161,5.239942901868289
163.165,3.0980511614211745
163.169,2.456656100076552
163.174,1.460028827938718
163.178,-0.6715296198115017
163.185,-0.6528846231344567
163.19,0.1373799317003357
163.194,0.8191297945648945
163.198,0.9714051406176587
163.202,0.965946229829894
163.207,0.7676714626412329
163.21,-0.26189816322920656
163.215,-1.1724263955959309
163.219,0.21866019422119454
163.223,0.2745068329000717
163.229,0.8981383622248642
163.231,0.7985076752617877
163.235,1.2786125595193472
163.238,1.6142544051104508
163.244,-0.48231625850634385
163.248,2.164854543294135
163.252,0.32112756038418766
163.256,1.0459645590165847
163.26,0.9641721057066697
163.265,1.1366194520173707
163.269,0.8341426190909806
163.272,-0.0026062322394655446
163.277,-0.09026887594206645
163.281,1.618853304470247
163.285,2.174204147157673
163.289,2.4551936253503976
163.293,2.5556793288446364
163.296,1.6507393376970478
163.301,1.1377358967185351
163.304,0.5245033759676305
163.312,0.8111140168599329
163.316,1.938575016164271
163.318,2.253886116593463
163.322,2.6686293292636636
163.325,3.212836576593777
163.329,2.869072910902334
163.333,2.8426215393265672
163.337,0.8462580635008567
163.342,1.4467090019547557
163.346,1.914630636914219
163.35,2.2860825440082597
163.354,2.5358414607069477
163.358,2.627399833252161
163.362,2.0584487392783593
163.366,1.016388219649115
163.371,-0.004900236779772804
163.374,1.835020586697179
163.38,2.6581714771706637
163.385,2.2432646965177314
163.387,2.5111679197220416
163.392,3.6723124358211057
163.397,-0.07438512637963157
163.401,2.671307702810399
163.405,1.7249417578893196
163.409,2.5936801350331193
163.414,2.4509849137748754
163.418,2.4819682580043465
163.422,2.5610894263179205
163.426,1.3720101619402607
163.43,0.9228711107735554
163.434,0.050763623113539325
163.442,2.3430567209110755
163.446,2.0900543222421444
163.45,2.403918270064088
163.455,2.4051716055506263
163.459,1.1980638165612016
163.462,2.4086760404574035
163.47,1.553131615182762
163.476,2.236541349702024
163.48,2.5735260619503153
163.483,2.0853166259942846
163.486,2.3573093567705685
163.491,1.9258173669004544
163.494,0.30570821276199744
163.499,1.6746653279088415
163.502,2.092157901578468
163.507,2.071061543626734
163.511,2.4017271857901035
163.514,2.506575558928852
163.519,2.230503239598613
163.522,2.725972230742048
163.526,2.034320789153183
163.534,1.4922340351260361
163.538,2.2562821860854294
163.542,2.4454708411830546
163.546,2.1194355571075474
163.551,2.2255093724708312
163.557,1.0205991477820127
163.561,1.649663909973584
163.565,1.4605760440912663
163.569,1.2923265938424136
163.572,2.1911697166058257
163.577,2.2730339940855133
163.58,1.7388524428149976
163.585,3.6625528241499268
163.59,2.298531681781699
163.594,1.5249647371205404
163.598,1.500358507966097
163.602,2.097293250441622
163.605,2.116145084968558
163.608,2.197700985790096
163.613,2.138845953238711
163.617,1.6480589892071151
163.621,1.7881812438774762
163.626,1.2838358514921415
163.63,1.556974536789621
163.634,2.192221168670913
163.637,2.6070414164374434
163.641,2.1725023664202223
163.645,2.8289443106425822
163.651,2.8680191763619307
163.653,1.4109405213167863
163.657,2.1680851154316843
163.661,2.4561765258916215
163.665,2.252096219126455
163.669,2.2502312678000913
163.674,2.2646191760900436
163.678,1.8843442238695691
163.681,1.0531740383940669
163.686,1.2326602485125138
163.69,2.0012550501467294
163.694,1.9213382443083682
163.698,2.6767451757510297
163.703,4.022801282256502
163.706,0.6966466630189743
163.71,3.2790068214198484
163.715,1.8440458122072858
163.72,2.1780589884929027
163.724,2.497695652906608
163.728,2.1094781431164646
163.732,2.1878804947010075
163.736,2.0296050988144443
163.74,1.0123673357203726
163.747,1.25904349674102
163.749,1.4137800376055178
163.752,1.568276962249615
163.757,1.8094916614048464
163.761,2.6701877898245434
163.765,3.8376801957081126
163.77,0.10040017272380108
163.775,3.329157184772221
163.777,1.8671615604091025
163.781,2.3105624796521376
163.785,2.664145606105117
163.789,1.9905612841947278
163.794,1.9681586839802345
163.798,1.640844919849183
163.802,0.9296430783308658
163.806,1.2139706931053436
163.809,1.5138656990304868
163.814,1.4846151997317802
163.819,1.521235116854537
163.822,1.6512764688163877
163.826,2.685709454403375
163.831,3.2571197205543205
163.834,0.03300822299259032
163.839,4.142271554116721
163.843,2.4084885882860956
163.849,2.4649646906177187
163.851,1.8298425876046593
163.856,1.88787792498875
163.859,1.9366861371509052
163.864,1.0796921357495606
163.868,1.3019258775601852
163.872,1.9077485868717456
163.876,2.4521292170743654
163.88,2.731444917718196
163.884,0.5451166134759942
163.889,0.20023443204364622
163.894,-0.4806776320540158
163.897,-1.1961409015089077
163.901,0.30951306406161017
163.906,0.12331330963037956
163.911,1.0297438899562952
163.916,0.6302949503112893
163.918,1.0475131043152799
163.923,2.9515968661002057
163.926,-1.0627525583604873
163.931,2.4094179900474426
163.937,0.49243772854800927
163.939,0.9835651311251055
163.943,1.1734050488007655
163.948,0.7341112216572636
163.952,0.8461775384991612
163.955,-0.24422874262250271
163.96,-0.5164986395299538
163.964,-0.04493367275832583
163.968,0.694119656068978
163.972,0.7809073733457361
163.976,0.8522738886049805
163.979,0.3766115011117739
163.984,-0.285555459481309
163.989,0.10729435972188828
163.993,0.9040045170693336
163.998,2.568810027974754
164.001,2.6788947402921437
164.005,2.8383879057486663
164.009,3.3155048446803796
164.013,1.8936469069528248
164.016,2.1821968446934052
164.02,1.413941366507932
164.026,2.245022718979815
164.028,2.7411622567223493
164.032,2.8654087877862344
164.036,2.797259006814308
164.04,2.5705695524485446
164.045,1.4568074244650377
164.048,1.2531682620974722
164.053,0.7290884848941914
164.057,2.5933005922438856
164.062,3.003258387546839
164.066,2.5559793873953063
164.069,2.6919401862283157
164.074,1.9370224235264537
164.077,0.4807452445337397
164.082,3.328754408147029
164.088,2.216493810038808
164.09,2.8262251904204456
164.096,2.5920048173272865
164.098,2.309752587902869
164.103,1.8119328030938435
164.106,1.1746420665868689
164.111,1.1062286270741595
164.114,1.3673155496248963
164.12,2.409962466526835
164.123,2.583849883928448
164.126,2.8277894042518823
164.13,1.8476994846006596
164.135,0.6078575348029283
164.139,1.03144505084859
164.144,2.3933823972723713
164.147,1.1830539630181498
164.151,5.508278982415696
164.157,3.1195414762398954
164.161,2.8597269480760636
164.163,1.5768078696177978
164.168,0.7843593002358178
164.171,0.9995926555945545
164.176,1.560197755799563
164.18,2.465563832837945
164.185,2.6228555572065417
164.187,2.6073205229668712
164.192,2.084198690845631
164.197,-0.09535027755753145
164.201,0.3224224570708998
164.205,1.530690128084589
164.21,1.7567206153085628
164.214,3.6822752444056674
164.218,3.9973870380857917
164.222,3.838423076921755
164.227,1.383050254601196
164.23,0.3907444110709095
164.233,1.1682288335719209
164.238,2.075618461095927
164.242,2.575204696794189
164.246,2.5175226836208977
164.25,2.457359475241881
164.254,1.9119100284531099
164.259,0.8916702594484294
164.262,0.9776107627711665
164.266,1.0229221230293049
164.27,1.7234977793137265
164.275,2.7064492097669905
164.279,2.9425124861580665
164.283,2.427810185178448
164.286,3.605003210055398
164.291,-0.1445447097190078
164.296,1.9643824632480857
164.3,0.37203310192845374
164.304,0.46995700764462356
164.309,1.0893283088934442
164.316,0.6845274803872106
164.32,0.2784576935451071
164.324,-0.4606119183303736
164.328,-0.20664966298768483
164.332,0.3765741830558791
164.336,0.9677705868235558
164.34,1.0165223932415732
164.345,0.7556556173389652
164.349,0.6425536078869953
164.354,-0.6204813706565755
164.357,-0.861188074130161
164.362,-0.4867804903402213
164.366,-0.14766228324736907
164.369,0.9062260534351831
164.373,1.0534400871838896
164.377,0.7409105450593012
164.381,0.29648172221383895
164.385,0.6381078391438919
164.388,0.2437938414393761
164.393,2.7719249271059963
164.399,0.6789496862990374
164.402,1.0227585036052598
164.406,1.1264720476759043
164.411,0.4697284278327509
164.415,-0.6312506828813222
164.419,-0.5322383245999083
164.422,0.029066087159522525
164.427,0.4641477383308148
164.431,1.0342637568075936
164.435,1.0607054201945463
164.439,0.9588291626640726
164.443,0.2982974059411463
164.447,-0.2813050519237681
164.451,-0.2104052523118849
164.454,-0.21389132755836737
164.459,0.05393205271768453
164.463,1.067866764940201
164.466,0.9592940853890539
164.471,0.6145832898689592
164.477,-0.5349500568329959
164.48,-0.6485419515420081
164.484,-0.04779178349925539
164.488,0.7347770825933897
164.491,3.635546893468345
164.497,2.368463327280922
164.499,5.090365968732879
164.503,2.105269446507984
164.508,0.8704635661441493
164.511,1.039120106065874
164.516,1.5398561017129975
164.519,2.0290073119985728
164.523,2.556738435682946
164.527,2.6524054960387713
164.531,2.1507437444014466
164.537,1.3737432133818954
164.541,1.360558294593881
164.544,1.438470997276383
164.548,0.989594634525452
164.553,1.284386592523286
164.558,3.1233057924786736
164.56,2.5843660255578023
164.565,1.6392693864702137
164.568,0.9745234902809594
164.573,2.38382856023561
164.577,1.420493664252246
164.58,3.3013570264655865
164.586,2.6794382302146618
164.59,2.3013877430490317
164.593,1.5212101924027674
164.597,1.4247103879500607
164.601,1.2706501964667156
164.606,1.4404432587490161
164.609,2.1508710417744092
164.614,2.1452218508555023
164.618,2.5565544239340317
164.622,2.0811257744927527
164.626,1.3259268360131422
164.63,0.7389292231550675
164.633,0.8212482921359188
164.638,1.3055532779989023
164.642,2.0820246238094957
164.646,3.692885877520597
164.65,2.554076433859193
164.655,4.435009256879749
164.659,1.5133608589197056
164.665,1.6760551538723787
164.667,1.4418838466181332
164.67,1.8889864184512897
164.675,1.994293129740333
164.679,2.325725031248459
164.683,1.9634004857997613
164.687,1.3425015598183228
164.691,1.4542074007666068
164.696,1.5482164553644369
164.699,1.7458666010177124
164.703,1.2643109786112734
164.708,1.3784290670485269
164.711,2.744326133839984
164.715,1.8110355232595845
164.72,1.4471331976550754
164.723,1.6427792156425962
164.728,2.094924931519238
164.733,3.5129886636046335
164.737,2.8851645834954907
164.743,2.973170880466292
164.745,1.9780299738914184
164.749,1.1250163925045449
164.753,1.5775859218703951
164.757,1.516168600681982
164.761,2.064170253674706
164.766,1.9545726560224943
164.77,2.130657630079515
164.775,2.299257375213811
164.78,1.498757960315448
164.784,0.9315457092934301
164.788,1.9349606368856787
164.791,1.5427221132822933
164.796,0.8770535782392415
164.799,1.463279280974033
164.803,2.592949309069845
164.808,2.0499697637548
164.812,1.3887289020748765
164.816,2.79154266435427
164.821,1.5784132961417425
164.826,4.246374348683806
164.829,2.395797601786354
164.834,1.876453084949524
164.839,2.209659221020456
164.841,1.7506466828439917
164.845,1.4610139748121185
164.849,1.7566023653785559
164.855,1.9558374185323206
164.859,2.1516448623580477
164.863,1.955363668789531
164.867,2.6578339088461873
164.871,1.9406102237107303
164.88,1.9272494439267929
164.885,-0.6639148566329971
164.888,-0.4178075570097497
164.893,-0.061068153189469676
164.898,0.17233811825099066
164.902,1.0092745771283882
164.906,0.9850107403778918
164.909,0.3856853350706082
164.913,-0.10688152353965208
164.917,2.531809025606443
164.922,0.008389776652129033
164.926,3.174862159032622
164.93,0.9721536159244542
164.936,1.0537015171710293
164.938,0.391222884901683
164.942,-0.09684830281933277
164.946,-0.34025771841452546
164.95,-0.0658572560326558
164.955,0.6808993660297475
164.958,0.6259570771851233
164.964,0.36961650774333465
164.969,0.854689559441264
164.975,0.29994952923674667
164.981,-0.45247015261178447
164.985,-0.4276357878496153
164.988,1.903099525847471
164.992,1.297837628983082
164.996,1.4260962967305457
165.002,3.1776268272252173
165.004,2.500123020849132
165.01,1.2535046148869098
165.013,1.031893959290894
165.017,2.896580767601372
165.02,1.2522911341821752
165.025,4.133888142015896
165.029,3.0547349596259568
165.034,2.9944970768929218
165.036,1.9643077313595523
165.04,1.235968246360299
165.045,1.2560588489082596
165.048,1.7133116106660884
165.053,2.3527499640981886
165.057,2.3924710624321723
165.061,2.6156136037693236
165.065,2.398318576544386
165.069,1.4738915766662286
165.075,1.532986442290202
165.078,1.1441893107019316
165.082,1.1745581766379312
165.085,1.3230722737841134
165.09,3.0135527107868842
165.094,2.887669974998101
165.099,2.2273433124304534
165.103,2.065891086314064
165.106,3.50349951340612
165.111,0.5245272970767125
165.115,3.8541480887644677
165.119,2.493450900962714
165.123,3.162014754433321
165.13,2.3187754716087983
165.132,1.4847896760937882
165.136,1.556668723816208
165.14,1.7421437899404122
165.145,2.2974592398866416
165.149,2.385551976981418
165.153,2.741912300625933
165.158,2.6575724822824074
165.162,1.7265639746968207
165.165,1.6805472180361347
165.17,1.205454453382865
165.174,1.2049388075427951
165.178,2.20890019551902
165.183,4.103175475383848
165.186,2.221946090244129
165.19,5.077880543143684
165.194,2.0074918585777652
165.2,1.65043358864592
165.203,1.412726788605041
165.211,1.8548557992176158
165.216,2.21653706226211
165.22,2.598918687452736
165.223,2.5426295220523736
165.227,1.92059606721815
165.231,0.9176912840067084
165.236,1.2012361093677946
165.239,1.8325377945598214
165.243,1.2719551075491888
165.248,2.2440436600912617
165.252,3.099194561606528
165.256,2.8610971162044296
165.261,1.3782665610471039
165.264,1.733115010554691
165.269,1.10037701084892
165.272,3.675334819183025
165.278,2.5477871948253075
165.285,3.023303420279182
165.287,2.8725433014586765
165.289,1.9129386725150113
165.293,1.6044154753160296
165.298,1.2720411368256919
165.302,1.7725379626493987
165.306,2.057031724590692
165.311,2.6541269415918847
165.315,2.6328545555088736
165.319,2.321894339819107
165.323,1.6347880177222418
165.328,0.8487223193031204
165.331,0.5127951019459838
165.336,1.303402242911754
165.342,2.36314576777881
165.345,3.2036453337125956
165.351,2.63467588833315
165.353,3.242957608219575
165.358,1.4642857564049203
165.361,2.8827270404636085
165.365,1.862343061754241
165.371,2.3034332247610325
165.373,2.465668815635143
165.378,2.5415437395152813
165.382,1.9551729762951968
165.386,1.512858068411978
165.39,1.7903638576403997
165.394,1.7437588820511487
165.399,2.2945067024923294
165.402,1.209287399561235
165.407,2.4559898142737757
165.411,2.592823549192846
165.415,1.8207731814115098
165.418,1.58257000306501
165.422,1.6559108423083408
165.427,3.2812041806194623
165.432,1.8600068770770677
165.436,3.8755410344315493
165.441,2.9224233201035905
165.445,1.9304954493604294
165.449,1.4682531404854249
165.453,1.8750647498364028
165.457,2.088507160130543
165.461,2.349789551729493
165.465,2.2357991294030666
165.475,2.46566919752291
165.479,1.9351808832219213
165.483,1.2659496614032424
165.486,1.209047691592608
165.49,1.6757401556399532
165.495,1.622636206806559
165.498,1.9080294714982564
165.503,2.66314174085097
165.509,2.135343004994064
165.511,2.471182206098172
165.514,1.9392175719237592
165.519,4.033759368079133
165.524,2.14078351972455
165.528,2.0385949165013706
165.532,2.034739252224255
165.536,2.2491425385171597
165.54,1.7765816837745252
165.544,1.3376651346158361
165.548,1.9452087411062502
165.553,1.8785144986672466
165.556,2.0721915716064796
165.561,2.1354425401263013
165.565,2.2371525303053037
165.569,2.021648267640277
165.572,1.4446767249954702
165.576,0.5417463984811066
165.581,0.9923882912692421
165.585,2.2181443954790114
165.59,2.0018765869570263
165.593,1.9220159538227675
165.599,4.789563826672076
165.603,2.587850160806985
165.606,1.8348287502374623
165.61,1.4976709231470124
165.615,1.8088858343428478
165.618,1.9938240066704003
165.623,2.1506007087289176
165.627,2.171273621330484
165.631,1.8387010460837603
165.636,1.2530548254944502
165.64,1.4217981675692561
165.644,1.965083974661841
165.647,1.9134198942145875
165.652,1.9298971745934361
165.657,0.8223618377982387
165.66,2.6642256434914446
165.664,1.866796842413387
165.668,1.4730631448186875
165.673,2.075876825321865
165.676,3.6461104314502526
165.68,0.841668611682556
165.685,3.8191875083622477
165.689,2.40287919518752
165.692,2.249330133506299
165.696,1.2184016898476848
165.7,1.2716208920089915
165.705,1.8540655997818858
165.709,1.786812003356518
165.712,1.7851006980113393
165.717,2.048145331306989
165.721,1.9774492573564038
165.725,1.4891020305731573
165.729,1.3272852358098177
165.733,1.8802946759676251
165.737,1.4370429072031712
165.742,1.5099625117012492
165.745,1.4306941338884598
165.751,1.939424821426102
165.755,2.1335734341083517
165.758,1.2718768658830877
165.762,4.222232558823407
165.767,1.2687625103750841
165.77,4.134065570625102
165.775,2.204941867432936
165.779,2.049399679707145
165.784,2.036658067866818
165.794,1.2955806125297817
165.796,1.280251146735453
165.8,1.7368939049042407
165.804,2.239267322449017
165.809,2.245723825768075
165.812,2.2145674984934143
165.816,2.700269354531791
165.82,1.8992176090186739
165.824,1.0947657778424933
165.829,1.2656968468001093
165.832,1.3277968917549496
165.837,1.474047576407648
165.842,2.0247729481179064
165.845,4.175731449264415
165.848,2.2501900318124357
165.853,4.18641629537389
165.857,1.935581542979004
165.861,1.6553891320551273
165.865,1.5269980466738895
165.87,2.0912520742786507
165.874,2.4129073678232658
165.879,2.461922725345546
165.883,1.9420260927781579
165.888,1.46515368095445
165.892,1.7984998584289391
165.896,2.188989294017493
165.901,2.139542152305038
165.904,2.3478692918054174
165.909,1.3505236916458716
165.912,2.157313876278684
165.917,2.1869734365635196
165.92,1.3018627324306982
165.925,1.724634064208737
165.928,2.714145328097349
165.932,1.3395985515665592
165.937,4.100150964958694
165.94,2.590874989080897
165.945,2.52949026277525
165.95,1.4322915341452571
165.952,1.466192543158316
165.956,2.302050604348354
165.961,2.3285406780556674
165.965,2.20100337265744
165.97,2.159640102405143
165.974,2.1800207645650818
165.978,1.5615087729164046
165.982,1.114241834475437
165.986,1.691680700437459
165.994,2.0872067430997863
165.998,2.093020637835946
166.003,1.5637888164343914
166.007,2.7552451225618557
166.01,2.062679260966618
166.015,0.2028796843089795
166.019,1.367652223459495
166.024,1.9956163362413415
166.029,2.94250016963387
166.032,1.437867040826847
166.036,4.494559711928155
166.041,2.569178948687354
166.045,2.048132638467621
166.05,1.4134464066076156
166.052,1.0915871206020364
166.056,1.8153613722796438
166.061,1.9980932284057045
166.065,2.1101653499988235
166.069,2.291304974623634
166.073,2.1510078458157014
166.077,1.480173039972219
166.081,1.6251643131809939
166.085,2.12711356778044
166.089,2.136388824669837
166.093,2.416388293544224
166.097,1.88611160421529
166.101,2.5122492596700274
166.106,1.5596738597144304
166.109,0.91012087625636
166.115,1.3937685000641347
166.118,1.9140975528647437
166.122,2.0173367866138636
166.125,3.1719369834554154
166.13,3.4477106954452075
166.135,2.403778205641933
166.139,1.791854495738061
166.143,1.5150061481320352
166.147,1.5369989714614203
166.151,1.9289982877587528
166.156,2.1611374322887498
166.16,2.4407625439138814
166.164,2.3208747761579365
166.168,1.7482776604680144
166.172,1.3941685536241755
166.177,0.11987001765338068
166.181,0.47701110923861556
166.185,0.714848478253884
166.191,0.9307691535991309
166.193,0.7684102549847491
166.196,0.6824573482205882
166.201,-0.22958242050416278
166.205,-0.813671212694322
166.21,-0.27937986576523155
166.213,-0.07576124902959025
166.218,0.13862174195184096
166.221,0.31836039179220155
166.225,0.7947166573046318
166.229,0.05635217104863166
166.233,-0.25862350520054456
166.237,0.2313955466531965
166.242,1.2546863889838251
166.245,2.532390637529419
166.249,1.204868378143611
166.253,0.9257680476610783
166.257,0.7075566349599578
166.262,-0.3856066784878678
166.266,-0.03229121795070533
166.27,0.17624522000016185
166.273,0.9277835123612665
166.278,2.08627381739741
166.281,2.137929298096863
166.285,2.506708852556429
166.289,1.7733789659328014
166.295,1.394238106084214
166.297,1.3341706430917348
166.303,2.082152924438956
166.306,2.0244319491790286
166.309,2.329158161831425
166.314,1.9849688516197932
166.318,2.1487845844135403
166.322,1.654801943567957
166.33,0.5236778394527262
166.334,0.6717298491721486
166.337,1.1342520997348218
166.341,2.1269210456329035
166.347,3.357808775800353
166.35,3.0619114303398587
166.354,4.844804620215955
166.358,1.140545781999868
166.361,1.3054998367458008
166.365,1.200859696892075
166.37,1.9441647748098694
166.374,2.2744280107576715
166.378,2.4890324516856452
166.382,2.3412172352113245
166.386,1.5276986169784452
166.391,1.403836952127417
166.395,1.5748397109934817
166.399,2.1029331373297033
166.405,2.177134626282226
166.407,2.3010889020340737
166.411,2.2672420866802137
166.417,1.8765652540030668
166.421,1.22819479122494
166.423,1.6926254521336759
166.428,1.0586087426576922
166.433,1.0468472130234558
166.438,1.4292844416973596
166.44,2.5680644096533323
166.446,2.3795662881983755
166.45,1.8604945132847712
166.454,1.448724935152966
166.458,2.225756958523971
166.461,2.523463408076546
166.466,3.5004157741370854
166.471,2.697214148981372
166.473,2.593981400400009
166.477,1.5889904169617202
166.482,1.2111238335090526
166.486,1.4037375327659172
166.49,1.9074862604009728
166.495,2.1275183478559314
166.499,2.179724715493373
166.503,2.402390327072594
166.507,2.17313185024212
166.514,1.3023344311881555
166.519,1.2073930262960682
166.523,1.5135904637328874
166.527,2.0960681116509208
166.531,2.0752562452642143
166.537,2.7115582958867424
166.54,2.502499072035235
166.543,1.4687728059287535
166.547,0.8332135680120336
166.552,1.4633278308579856
166.555,1.4362035415067087
166.56,3.2952430970465088
166.568,2.8772672624645868
166.573,2.5718361432128543
166.576,1.7897452853140323
166.58,0.672234642035165
166.585,0.6293789082183743
166.59,1.1378991339874078
166.594,1.9334555948031107
166.6,2.4894637463848075
166.602,2.5199954398597595
166.608,2.37073550123316
166.612,1.9433289718279507
166.615,0.7625824381741122
166.618,1.239991128796901
166.623,1.410179073349163
166.627,2.3044600074878017
166.631,2.6280630530806253
166.635,2.641017501824035
166.639,2.337376268321462
166.644,1.1978472908045292
166.647,0.39187121593387886
166.651,0.39631409566039366
166.655,1.70949739399162
166.66,2.9975263573512736
166.664,2.9237609824171527
166.669,2.6956163820099683
166.672,2.0162676513619058
166.676,0.37105655179390773
166.679,2.8144077373612095
166.684,1.7923718566147437
166.69,2.943063595237796
166.694,2.5858865326503837
166.696,2.2410411677705215
166.7,2.3526601794614868
166.704,1.224658648525117
166.71,0.9900245118627513
166.714,1.3902299786067678
166.718,2.0414348237813837
166.722,2.6985886854152623
166.726,2.6343043407119358
166.73,2.666179885604186
166.735,1.9526662141695157
166.738,1.1856385583479874
166.743,1.123293468964774
166.746,0.5859945815183885
166.751,2.211301776242426
166.754,3.0335845948470435
166.758,2.504981659710296
166.764,2.183616123605251
166.767,1.6615975891871173
166.77,1.2151805733542744
166.774,1.5012116168030571
166.78,2.944317668929508
166.784,2.6279136388260786
166.787,3.0750999147668545
166.791,3.046540783492717
166.795,2.3494778856384126
166.799,1.4078504262366032
166.804,1.3473535855192544
166.807,1.696836864651753
166.812,2.443601948915015
166.816,2.7517571945856836
166.82,2.69365022501165
166.824,2.7456563024315552
166.828,2.2060874596913305
166.832,1.1856319314165367
166.837,1.5018918810857196
166.841,2.1544518944372744
166.844,2.7239151782997406
166.848,2.6924978802679123
166.853,3.0153634895032018
166.858,2.3786701680467415
166.861,1.7224350347546533
166.864,2.613899449787355
166.869,0.7397599884824868
166.874,3.7270871188200987
166.879,3.214155423425798
166.883,2.686737021761589
166.887,2.7351737273823176
166.891,0.8718180990417048
166.895,0.9851582233451559
166.9,1.4214615312961572
166.904,1.8652348826585072
166.908,2.4308851108794594
166.913,2.258438534677039
166.921,2.1925058549327794
166.925,1.511191034123068
166.928,0.6694823168249435
166.933,1.3754447101286011
166.936,1.63739195363222
166.94,2.702912242053225
166.944,2.629173226620138
166.949,2.3627654588476448
166.952,1.1419315449364156
166.956,0.18982324647197135
166.962,0.8248803962446125
166.965,2.2897368147115196
166.969,3.9112385824190756
166.972,2.6016674166117353
166.978,4.604260479875052
166.982,2.3288150505203378
166.985,1.6693627412315406
166.989,0.4301863926712981
166.994,1.4797735464262667
166.997,1.8427624282870156
167.001,2.6097649262289395
167.005,2.5450101921615325
167.009,1.9691551403792165
167.014,0.45296927356268224
167.018,-0.2602573248522111
167.022,-0.09780308870929844
167.026,0.3811594323084031
167.031,0.6001728484841298
167.036,0.6377554511652739
167.038,1.0801277445811759
167.042,0.8536848274431348
167.046,7.29700545933909e-05
167.05,-0.22199921904268294
167.055,-0.2812270064654099
167.058,0.009273464526600161
167.066,1.1744268412349381
167.071,0.5847690787948272
167.075,0.8725397412515177
167.078,-0.2736338878629532
