Index,Filename,Tag,InferenceTime(s),Timestamp
2308,frame_002308.tiff,Inference2308,0.0467,2025-06-11 13:35:17
2309,frame_002309.tiff,Inference2309,0.0399,2025-06-11 13:35:17
2310,frame_002310.tiff,Inference2310,0.0424,2025-06-11 13:35:17
2311,frame_002311.tiff,Inference2311,0.0335,2025-06-11 13:35:18
2312,frame_002312.tiff,Inference2312,0.03,2025-06-11 13:35:18
2313,frame_002313.tiff,Inference2313,0.0479,2025-06-11 13:35:18
2314,frame_002314.tiff,Inference2314,0.0489,2025-06-11 13:35:18
2315,frame_002315.tiff,Inference2315,0.0382,2025-06-11 13:35:18
2316,frame_002316.tiff,Inference2316,0.0402,2025-06-11 13:35:18
2317,frame_002317.tiff,Inference2317,0.0484,2025-06-11 13:35:18
2318,frame_002318.tiff,Inference2318,0.0429,2025-06-11 13:35:18
2319,frame_002319.tiff,Inference2319,0.0427,2025-06-11 13:35:18
2320,frame_002320.tiff,Inference2320,0.0474,2025-06-11 13:35:18
2321,frame_002321.tiff,Inference2321,0.0409,2025-06-11 13:35:18
2322,frame_002322.tiff,Inference2322,0.054,2025-06-11 13:35:18
2323,frame_002323.tiff,Inference2323,0.0432,2025-06-11 13:35:18
2324,frame_002324.tiff,Inference2324,0.0347,2025-06-11 13:35:18
2325,frame_002325.tiff,Inference2325,0.0489,2025-06-11 13:35:18
2326,frame_002326.tiff,Inference2326,0.0382,2025-06-11 13:35:18
2327,frame_002327.tiff,Inference2327,0.0449,2025-06-11 13:35:18
2328,frame_002328.tiff,Inference2328,0.0322,2025-06-11 13:35:18
2329,frame_002329.tiff,Inference2329,0.0451,2025-06-11 13:35:18
2330,frame_002330.tiff,Inference2330,0.0438,2025-06-11 13:35:18
2331,frame_002331.tiff,Inference2331,0.0435,2025-06-11 13:35:18
2332,frame_002332.tiff,Inference2332,0.044,2025-06-11 13:35:18
2333,frame_002333.tiff,Inference2333,0.0438,2025-06-11 13:35:18
2334,frame_002334.tiff,Inference2334,0.03,2025-06-11 13:35:18
2335,frame_002335.tiff,Inference2335,0.0391,2025-06-11 13:35:18
2336,frame_002336.tiff,Inference2336,0.0457,2025-06-11 13:35:18
2337,frame_002337.tiff,Inference2337,0.0362,2025-06-11 13:35:18
2338,frame_002338.tiff,Inference2338,0.0439,2025-06-11 13:35:18
2339,frame_002339.tiff,Inference2339,0.0377,2025-06-11 13:35:18
2340,frame_002340.tiff,Inference2340,0.042,2025-06-11 13:35:18
2341,frame_002341.tiff,Inference2341,0.0367,2025-06-11 13:35:19
2342,frame_002342.tiff,Inference2342,0.0448,2025-06-11 13:35:19
2343,frame_002343.tiff,Inference2343,0.0439,2025-06-11 13:35:19
2344,frame_002344.tiff,Inference2344,0.03,2025-06-11 13:35:19
2345,frame_002345.tiff,Inference2345,0.053,2025-06-11 13:35:19
2346,frame_002346.tiff,Inference2346,0.0464,2025-06-11 13:35:19
2347,frame_002347.tiff,Inference2347,0.0424,2025-06-11 13:35:19
2348,frame_002348.tiff,Inference2348,0.0353,2025-06-11 13:35:19
2349,frame_002349.tiff,Inference2349,0.039,2025-06-11 13:35:19
2350,frame_002350.tiff,Inference2350,0.03,2025-06-11 13:35:19
2351,frame_002351.tiff,Inference2351,0.0329,2025-06-11 13:35:19
2352,frame_002352.tiff,Inference2352,0.0353,2025-06-11 13:35:19
2353,frame_002353.tiff,Inference2353,0.0375,2025-06-11 13:35:19
2354,frame_002354.tiff,Inference2354,0.0552,2025-06-11 13:35:19
2355,frame_002355.tiff,Inference2355,0.0527,2025-06-11 13:35:19
2356,frame_002356.tiff,Inference2356,0.0531,2025-06-11 13:35:19
2357,frame_002357.tiff,Inference2357,0.0378,2025-06-11 13:35:19
2358,frame_002358.tiff,Inference2358,0.0484,2025-06-11 13:35:19
2359,frame_002359.tiff,Inference2359,0.0422,2025-06-11 13:35:19
2360,frame_002360.tiff,Inference2360,0.031,2025-06-11 13:35:19
2361,frame_002361.tiff,Inference2361,0.0426,2025-06-11 13:35:19
2362,frame_002362.tiff,Inference2362,0.0336,2025-06-11 13:35:19
2363,frame_002363.tiff,Inference2363,0.0486,2025-06-11 13:35:19
2364,frame_002364.tiff,Inference2364,0.048,2025-06-11 13:35:19
2365,frame_002365.tiff,Inference2365,0.0391,2025-06-11 13:35:19
2366,frame_002366.tiff,Inference2366,0.0398,2025-06-11 13:35:19
2367,frame_002367.tiff,Inference2367,0.0423,2025-06-11 13:35:19
2368,frame_002368.tiff,Inference2368,0.0399,2025-06-11 13:35:19
2369,frame_002369.tiff,Inference2369,0.0492,2025-06-11 13:35:19
2370,frame_002370.tiff,Inference2370,0.0458,2025-06-11 13:35:19
2371,frame_002371.tiff,Inference2371,0.0404,2025-06-11 13:35:20
2372,frame_002372.tiff,Inference2372,0.032,2025-06-11 13:35:20
2373,frame_002373.tiff,Inference2373,0.0393,2025-06-11 13:35:20
2374,frame_002374.tiff,Inference2374,0.0415,2025-06-11 13:35:20
2375,frame_002375.tiff,Inference2375,0.0412,2025-06-11 13:35:20
2376,frame_002376.tiff,Inference2376,0.0433,2025-06-11 13:35:20
2377,frame_002377.tiff,Inference2377,0.034,2025-06-11 13:35:20
2378,frame_002378.tiff,Inference2378,0.042,2025-06-11 13:35:20
2379,frame_002379.tiff,Inference2379,0.0433,2025-06-11 13:35:20
2380,frame_002380.tiff,Inference2380,0.0514,2025-06-11 13:35:20
2381,frame_002381.tiff,Inference2381,0.0462,2025-06-11 13:35:20
2382,frame_002382.tiff,Inference2382,0.0406,2025-06-11 13:35:20
2383,frame_002383.tiff,Inference2383,0.0464,2025-06-11 13:35:20
2384,frame_002384.tiff,Inference2384,0.055,2025-06-11 13:35:20
2385,frame_002385.tiff,Inference2385,0.039,2025-06-11 13:35:20
2386,frame_002386.tiff,Inference2386,0.0475,2025-06-11 13:35:20
2387,frame_002387.tiff,Inference2387,0.0396,2025-06-11 13:35:20
2388,frame_002388.tiff,Inference2388,0.0401,2025-06-11 13:35:20
2389,frame_002389.tiff,Inference2389,0.0417,2025-06-11 13:35:20
2390,frame_002390.tiff,Inference2390,0.0452,2025-06-11 13:35:20
2391,frame_002391.tiff,Inference2391,0.0373,2025-06-11 13:35:20
2392,frame_002392.tiff,Inference2392,0.047,2025-06-11 13:35:20
2393,frame_002393.tiff,Inference2393,0.0513,2025-06-11 13:35:20
2394,frame_002394.tiff,Inference2394,0.0415,2025-06-11 13:35:20
2395,frame_002395.tiff,Inference2395,0.0466,2025-06-11 13:35:20
2396,frame_002396.tiff,Inference2396,0.0383,2025-06-11 13:35:20
2397,frame_002397.tiff,Inference2397,0.0415,2025-06-11 13:35:20
2398,frame_002398.tiff,Inference2398,0.0441,2025-06-11 13:35:20
2399,frame_002399.tiff,Inference2399,0.0407,2025-06-11 13:35:20
2400,frame_002400.tiff,Inference2400,0.0393,2025-06-11 13:35:20
2401,frame_002401.tiff,Inference2401,0.0416,2025-06-11 13:35:21
2402,frame_002402.tiff,Inference2402,0.0394,2025-06-11 13:35:21
2403,frame_002403.tiff,Inference2403,0.0383,2025-06-11 13:35:21
2404,frame_002404.tiff,Inference2404,0.04,2025-06-11 13:35:21
2405,frame_002405.tiff,Inference2405,0.0362,2025-06-11 13:35:21
2406,frame_002406.tiff,Inference2406,0.0428,2025-06-11 13:35:21
2407,frame_002407.tiff,Inference2407,0.0309,2025-06-11 13:35:21
2408,frame_002408.tiff,Inference2408,0.0464,2025-06-11 13:35:21
2409,frame_002409.tiff,Inference2409,0.0424,2025-06-11 13:35:21
2410,frame_002410.tiff,Inference2410,0.03,2025-06-11 13:35:21
2411,frame_002411.tiff,Inference2411,0.044,2025-06-11 13:35:21
2412,frame_002412.tiff,Inference2412,0.0375,2025-06-11 13:35:21
2413,frame_002413.tiff,Inference2413,0.0408,2025-06-11 13:35:21
2414,frame_002414.tiff,Inference2414,0.0462,2025-06-11 13:35:21
2415,frame_002415.tiff,Inference2415,0.0431,2025-06-11 13:35:21
2416,frame_002416.tiff,Inference2416,0.0475,2025-06-11 13:35:21
2417,frame_002417.tiff,Inference2417,0.0495,2025-06-11 13:35:21
2418,frame_002418.tiff,Inference2418,0.0315,2025-06-11 13:35:21
2419,frame_002419.tiff,Inference2419,0.0386,2025-06-11 13:35:21
2420,frame_002420.tiff,Inference2420,0.0348,2025-06-11 13:35:21
2421,frame_002421.tiff,Inference2421,0.0555,2025-06-11 13:35:21
2422,frame_002422.tiff,Inference2422,0.0471,2025-06-11 13:35:21
2423,frame_002423.tiff,Inference2423,0.0353,2025-06-11 13:35:21
2424,frame_002424.tiff,Inference2424,0.0477,2025-06-11 13:35:21
2425,frame_002425.tiff,Inference2425,0.0402,2025-06-11 13:35:21
2426,frame_002426.tiff,Inference2426,0.03,2025-06-11 13:35:21
2427,frame_002427.tiff,Inference2427,0.0435,2025-06-11 13:35:21
2428,frame_002428.tiff,Inference2428,0.0356,2025-06-11 13:35:21
2429,frame_002429.tiff,Inference2429,0.0467,2025-06-11 13:35:21
2430,frame_002430.tiff,Inference2430,0.0347,2025-06-11 13:35:21
2431,frame_002431.tiff,Inference2431,0.0528,2025-06-11 13:35:22
2432,frame_002432.tiff,Inference2432,0.0417,2025-06-11 13:35:22
2433,frame_002433.tiff,Inference2433,0.0523,2025-06-11 13:35:22
2434,frame_002434.tiff,Inference2434,0.0467,2025-06-11 13:35:22
2435,frame_002435.tiff,Inference2435,0.03,2025-06-11 13:35:22
2436,frame_002436.tiff,Inference2436,0.0502,2025-06-11 13:35:22
2437,frame_002437.tiff,Inference2437,0.0351,2025-06-11 13:35:22
2438,frame_002438.tiff,Inference2438,0.0346,2025-06-11 13:35:22
2439,frame_002439.tiff,Inference2439,0.0373,2025-06-11 13:35:22
2440,frame_002440.tiff,Inference2440,0.0327,2025-06-11 13:35:22
2441,frame_002441.tiff,Inference2441,0.0464,2025-06-11 13:35:22
2442,frame_002442.tiff,Inference2442,0.0438,2025-06-11 13:35:22
2443,frame_002443.tiff,Inference2443,0.0371,2025-06-11 13:35:22
2444,frame_002444.tiff,Inference2444,0.04,2025-06-11 13:35:22
2445,frame_002445.tiff,Inference2445,0.0436,2025-06-11 13:35:22
2446,frame_002446.tiff,Inference2446,0.0388,2025-06-11 13:35:22
2447,frame_002447.tiff,Inference2447,0.0401,2025-06-11 13:35:22
2448,frame_002448.tiff,Inference2448,0.0471,2025-06-11 13:35:22
2449,frame_002449.tiff,Inference2449,0.0458,2025-06-11 13:35:22
2450,frame_002450.tiff,Inference2450,0.0421,2025-06-11 13:35:22
2451,frame_002451.tiff,Inference2451,0.0369,2025-06-11 13:35:22
2452,frame_002452.tiff,Inference2452,0.0301,2025-06-11 13:35:22
2453,frame_002453.tiff,Inference2453,0.0498,2025-06-11 13:35:22
2454,frame_002454.tiff,Inference2454,0.0319,2025-06-11 13:35:22
2455,frame_002455.tiff,Inference2455,0.0443,2025-06-11 13:35:22
2456,frame_002456.tiff,Inference2456,0.0352,2025-06-11 13:35:22
2457,frame_002457.tiff,Inference2457,0.0448,2025-06-11 13:35:22
2458,frame_002458.tiff,Inference2458,0.0365,2025-06-11 13:35:22
2459,frame_002459.tiff,Inference2459,0.0439,2025-06-11 13:35:22
2460,frame_002460.tiff,Inference2460,0.0473,2025-06-11 13:35:22
2461,frame_002461.tiff,Inference2461,0.0383,2025-06-11 13:35:23
2462,frame_002462.tiff,Inference2462,0.0349,2025-06-11 13:35:23
2463,frame_002463.tiff,Inference2463,0.0476,2025-06-11 13:35:23
2464,frame_002464.tiff,Inference2464,0.0425,2025-06-11 13:35:23
2465,frame_002465.tiff,Inference2465,0.045,2025-06-11 13:35:23
2466,frame_002466.tiff,Inference2466,0.0382,2025-06-11 13:35:23
2467,frame_002467.tiff,Inference2467,0.0405,2025-06-11 13:35:23
2468,frame_002468.tiff,Inference2468,0.0511,2025-06-11 13:35:23
2469,frame_002469.tiff,Inference2469,0.0358,2025-06-11 13:35:23
2470,frame_002470.tiff,Inference2470,0.0405,2025-06-11 13:35:23
2471,frame_002471.tiff,Inference2471,0.047,2025-06-11 13:35:23
2472,frame_002472.tiff,Inference2472,0.0408,2025-06-11 13:35:23
2473,frame_002473.tiff,Inference2473,0.0432,2025-06-11 13:35:23
2474,frame_002474.tiff,Inference2474,0.0376,2025-06-11 13:35:23
2475,frame_002475.tiff,Inference2475,0.0512,2025-06-11 13:35:23
2476,frame_002476.tiff,Inference2476,0.0436,2025-06-11 13:35:23
2477,frame_002477.tiff,Inference2477,0.0396,2025-06-11 13:35:23
2478,frame_002478.tiff,Inference2478,0.0435,2025-06-11 13:35:23
2479,frame_002479.tiff,Inference2479,0.0406,2025-06-11 13:35:23
2480,frame_002480.tiff,Inference2480,0.0348,2025-06-11 13:35:23
2481,frame_002481.tiff,Inference2481,0.0358,2025-06-11 13:35:23
2482,frame_002482.tiff,Inference2482,0.0416,2025-06-11 13:35:23
2483,frame_002483.tiff,Inference2483,0.05,2025-06-11 13:35:23
2484,frame_002484.tiff,Inference2484,0.0381,2025-06-11 13:35:23
2485,frame_002485.tiff,Inference2485,0.0357,2025-06-11 13:35:23
2486,frame_002486.tiff,Inference2486,0.0309,2025-06-11 13:35:23
2487,frame_002487.tiff,Inference2487,0.0416,2025-06-11 13:35:23
2488,frame_002488.tiff,Inference2488,0.0438,2025-06-11 13:35:23
2489,frame_002489.tiff,Inference2489,0.0379,2025-06-11 13:35:23
2490,frame_002490.tiff,Inference2490,0.0362,2025-06-11 13:35:23
2491,frame_002491.tiff,Inference2491,0.0513,2025-06-11 13:35:24
2492,frame_002492.tiff,Inference2492,0.0333,2025-06-11 13:35:24
2493,frame_002493.tiff,Inference2493,0.03,2025-06-11 13:35:24
2494,frame_002494.tiff,Inference2494,0.0354,2025-06-11 13:35:24
2495,frame_002495.tiff,Inference2495,0.0495,2025-06-11 13:35:24
2496,frame_002496.tiff,Inference2496,0.0431,2025-06-11 13:35:24
2497,frame_002497.tiff,Inference2497,0.0408,2025-06-11 13:35:24
2498,frame_002498.tiff,Inference2498,0.03,2025-06-11 13:35:24
2499,frame_002499.tiff,Inference2499,0.0395,2025-06-11 13:35:24
2500,frame_002500.tiff,Inference2500,0.03,2025-06-11 13:35:24
2501,frame_002501.tiff,Inference2501,0.0359,2025-06-11 13:35:24
2502,frame_002502.tiff,Inference2502,0.0511,2025-06-11 13:35:24
2503,frame_002503.tiff,Inference2503,0.0433,2025-06-11 13:35:24
2504,frame_002504.tiff,Inference2504,0.0327,2025-06-11 13:35:24
2505,frame_002505.tiff,Inference2505,0.0386,2025-06-11 13:35:24
2506,frame_002506.tiff,Inference2506,0.0502,2025-06-11 13:35:24
2507,frame_002507.tiff,Inference2507,0.0444,2025-06-11 13:35:24
2508,frame_002508.tiff,Inference2508,0.058,2025-06-11 13:35:24
2509,frame_002509.tiff,Inference2509,0.0344,2025-06-11 13:35:24
2510,frame_002510.tiff,Inference2510,0.0539,2025-06-11 13:35:24
2511,frame_002511.tiff,Inference2511,0.0361,2025-06-11 13:35:24
2512,frame_002512.tiff,Inference2512,0.0425,2025-06-11 13:35:24
2513,frame_002513.tiff,Inference2513,0.044,2025-06-11 13:35:24
2514,frame_002514.tiff,Inference2514,0.0424,2025-06-11 13:35:24
2515,frame_002515.tiff,Inference2515,0.0462,2025-06-11 13:35:24
2516,frame_002516.tiff,Inference2516,0.0461,2025-06-11 13:35:24
2517,frame_002517.tiff,Inference2517,0.038,2025-06-11 13:35:24
2518,frame_002518.tiff,Inference2518,0.0473,2025-06-11 13:35:24
2519,frame_002519.tiff,Inference2519,0.0459,2025-06-11 13:35:24
2520,frame_002520.tiff,Inference2520,0.0448,2025-06-11 13:35:24
2521,frame_002521.tiff,Inference2521,0.0379,2025-06-11 13:35:25
2522,frame_002522.tiff,Inference2522,0.0513,2025-06-11 13:35:25
2523,frame_002523.tiff,Inference2523,0.0434,2025-06-11 13:35:25
2524,frame_002524.tiff,Inference2524,0.0391,2025-06-11 13:35:25
2525,frame_002525.tiff,Inference2525,0.0415,2025-06-11 13:35:25
2526,frame_002526.tiff,Inference2526,0.0426,2025-06-11 13:35:25
2527,frame_002527.tiff,Inference2527,0.0399,2025-06-11 13:35:25
2528,frame_002528.tiff,Inference2528,0.0367,2025-06-11 13:35:25
2529,frame_002529.tiff,Inference2529,0.0333,2025-06-11 13:35:25
2530,frame_002530.tiff,Inference2530,0.0398,2025-06-11 13:35:25
2531,frame_002531.tiff,Inference2531,0.03,2025-06-11 13:35:25
2532,frame_002532.tiff,Inference2532,0.0475,2025-06-11 13:35:25
2533,frame_002533.tiff,Inference2533,0.0444,2025-06-11 13:35:25
2534,frame_002534.tiff,Inference2534,0.0434,2025-06-11 13:35:25
2535,frame_002535.tiff,Inference2535,0.03,2025-06-11 13:35:25
2536,frame_002536.tiff,Inference2536,0.0485,2025-06-11 13:35:25
2537,frame_002537.tiff,Inference2537,0.0474,2025-06-11 13:35:25
2538,frame_002538.tiff,Inference2538,0.0463,2025-06-11 13:35:25
2539,frame_002539.tiff,Inference2539,0.0391,2025-06-11 13:35:25
2540,frame_002540.tiff,Inference2540,0.0471,2025-06-11 13:35:25
2541,frame_002541.tiff,Inference2541,0.0478,2025-06-11 13:35:25
